0,1,2,3,4,5,6,7
"[텐서플로2] 파이썬 머신러닝 완전정복 - 마라톤 기록예측 프로젝트
대시보드",348명,"₩33,000",(4.1),24개의 수강평,중급자,총 42개 수업 (8시간 51분),강의 게시일 : 2019년 09월 01일
"Pandas 팬더스 데이터분석 기초 실습
대시보드","6,694명",무료,(4.8),290개의 수강평,초급자,총 14개 수업 (1시간 29분),강의 게시일 : 2018년 04월 03일
"R 프로그램 - 시즌2
대시보드","1,614명",무료,(5.0),26개의 수강평,중급자,총 14개 수업 (4시간 12분),강의 게시일 : 2018년 03월 21일
"머신러닝 이론 및 파이썬 실습
대시보드","9,874명",무료,(4.8),141개의 수강평,초급자,총 19개 수업 (2시간 47분),강의 게시일 : 2017년 12월 29일
"SELECT ALL FROM SQL
대시보드","2,133명",무료,(4.8),135개의 수강평,입문자,총 6개 수업 (34분),강의 게시일 : 2020년 03월 17일
"SQL 개발자 (SQLD) 자격증 따기 Part.4
대시보드","22,409명","₩27,500",(3.4),18개의 수강평,초급자,총 18개 수업 (10시간 40분),강의 게시일 : 2022년 05월 04일
"TIBCO Spotfire 사용자교육 고급편 4: 통계 및 그 외의 기능
대시보드",274명,"₩82,500",(4.6),23개의 수강평,중급자,총 11개 수업 (4시간 15분),강의 게시일 : 2021년 07월 06일
"로그프레소 엔터프라이즈 - 대시보드
대시보드",177명,"₩33,000",(5.0),5개의 수강평,초급자,총 13개 수업 (2시간 34분),강의 게시일 : 2021년 06월 17일
"로그프레소 시작하기
대시보드",241명,"₩33,000",(4.8),18개의 수강평,입문자,총 20개 수업 (4시간 7분),강의 게시일 : 2021년 04월 02일
"[Python 실전] 웹크롤링과 데이터분석 : 전세계 축구 선수 몸값 분석
대시보드","2,151명",무료,(4.8),84개의 수강평,초급자,총 11개 수업 (2시간 21분),강의 게시일 : 2021년 01월 12일
"Excel 2016 피벗테이블을 이용한 데이터 집계와 분석
대시보드",164명,"₩44,000",(4.8),41개의 수강평,초급자,총 10개 수업 (2시간 9분),강의 게시일 : 2020년 08월 14일
"(Python) 누구나 캐글에 입문할 수 있다 (feat. 지방대/비전공/인문학도)
대시보드",62명,"₩36,300",(4.3),7개의 수강평,초급자,총 34개 수업 (7시간 22분),강의 게시일 : 2020년 06월 09일
"[모바일] 딥러닝 Computer Vision 실전 프로젝트
대시보드",119명,"₩99,000",(4.0),3개의 수강평,중급자,총 66개 수업 (11시간 43분),강의 게시일 : 2020년 03월 25일
"[OpenCV] 파이썬 딥러닝 영상처리 프로젝트 - 손흥민을 찾아라!
대시보드",747명,"₩55,000",(4.6),38개의 수강평,중급자,총 36개 수업 (7시간 5분),강의 게시일 : 2019년 12월 19일
"케라스, 인공지능의 공용어 완전정복
대시보드",195명,"₩33,000",(3.5),10개의 수강평,중급자,총 25개 수업 (4시간 8분),강의 게시일 : 2019년 09월 17일
"인공지능 R GO! 하자!
대시보드","2,620명",무료,(4.5),33개의 수강평,중급자,총 7개 수업 (50분),강의 게시일 : 2019년 06월 28일
"파이썬 크롤링(Python Crawling)으로 웹 데이터 추출 입문부터 실습까지
대시보드",97명,"₩22,000",(4.5),15개의 수강평,초급자,총 23개 수업 (3시간 33분),강의 게시일 : 2018년 08월 01일
"R 프로그램 - 시즌 1
대시보드","5,694명",무료,(4.6),114개의 수강평,입문자,총 31개 수업 (5시간 58분),강의 게시일 : 2017년 06월 09일
"OpenCV 를 활용한 명함인식 기능 구현 강좌
대시보드",643명,"₩29,700",(4.5),41개의 수강평,중급자,총 19개 수업 (2시간 26분),강의 게시일 : 2017년 02월 22일
"아빠가 들려주는 [R shiny app] 만들기
대시보드","1,222명",무료,(4.9),29개의 수강평,초급자,총 17개 수업 (1시간 20분),강의 게시일 : 2017년 11월 13일
"[초급자를 위한] AutoKeras로 배우는 머신러닝 분석
대시보드",494명,무료,(4.8),13개의 수강평,초급자,총 4개 수업 (43분),강의 게시일 : 2021년 06월 02일
"[입문자를 위한] Power BI로 시작하는 데이터 시각화
대시보드","1,590명",무료,(4.5),51개의 수강평,입문자,총 3개 수업 (42분),강의 게시일 : 2021년 05월 12일
"로그프레소 엔터프라이즈 - 배치 처리
대시보드",181명,"₩33,000",0,0,중급자,총 15개 수업 (4시간 34분),강의 게시일 : 2021년 04월 26일
"쉽고 빠르게 익히는 Visio 2013
대시보드",6명,"₩55,000",0,0,입문자,총 17개 수업 (6시간 5분),강의 게시일 : 2020년 09월 01일
"[텐서플로2] 파이썬 딥러닝 완전정복 - GAN, BERT, RNN, CNN 최신기법
대시보드",355명,"₩33,000",(3.5),17개의 수강평,중급자,총 21개 수업 (4시간 7분),강의 게시일 : 2019년 11월 29일
"데이터 시각화와 차트분석 기법
대시보드","3,503명",무료,(4.5),47개의 수강평,입문자,총 22개 수업 (1시간 34분),강의 게시일 : 2019년 08월 21일
"Shiny 그리고 시각화 R Go! 하자!
대시보드","1,075명",무료,(4.8),19개의 수강평,초급자,총 6개 수업 (47분),강의 게시일 : 2019년 08월 09일
"GPU 프로그래밍 언어 CUDA(쿠다) 기초
대시보드",165명,"₩33,000",(4.2),17개의 수강평,중급자,총 18개 수업 (2시간 19분),강의 게시일 : 2018년 02월 13일
"만들면서 배우는 인공지능(강화학습 편)
대시보드",90명,"₩55,000",(3.9),8개의 수강평,초급자,총 16개 수업 (58분),강의 게시일 : 2018년 02월 13일
"반드시 알아야 할 Tensorflow 수학
대시보드",46명,"₩27,500",0,0,초급자,총 14개 수업 (1시간 44분),강의 게시일 : 2019년 09월 04일
"모든 개발자를 위한 HTTP 웹 기본 지식
대시보드","27,573명","₩44,000
₩30,800",(5.0),"2,832개의 수강평",초급자,총 41개 수업 (5시간 40분),강의 게시일 : 2020년 12월 20일
"[2024 NEW] 개발자를 위한 쉬운 도커
대시보드",170명,"₩88,000
₩61,600",(5.0),3개의 수강평,초급자,총 66개 수업 (9시간 54분),강의 게시일 : 2024년 01월 08일
"독하게 시작하는 C 프로그래밍
대시보드",890명,"₩99,000",(4.8),19개의 수강평,초급자,총 149개 수업 (28시간 58분),강의 게시일 : 2023년 09월 27일
"CAN 통신 - 자동차 신입이 알아야 할 모든 것
대시보드",577명,"₩55,000",(5.0),46개의 수강평,입문자,총 23개 수업 (3시간 37분),강의 게시일 : 2022년 09월 21일
"외워서 끝내는 네트워크 핵심이론 - 기초
대시보드","4,355명","₩77,000",(4.9),196개의 수강평,입문자,총 37개 수업 (7시간 11분),강의 게시일 : 2022년 09월 27일
"Jenkins를 이용한 CI/CD Pipeline 구축
대시보드","3,021명","₩88,000",(4.7),99개의 수강평,초급자,총 83개 수업 (14시간 54분),강의 게시일 : 2022년 08월 25일
"AWS Certified Solutions Architect - Associate 자격증 준비하기
대시보드","1,697명","₩148,500",(5.0),74개의 수강평,초급자,총 137개 수업 (23시간 1분),강의 게시일 : 2022년 06월 22일
"Spring Cloud로 개발하는 마이크로서비스 애플리케이션(MSA)
대시보드","5,855명","₩88,000",(4.9),293개의 수강평,초급자,총 156개 수업 (27시간 28분),강의 게시일 : 2021년 03월 29일
"실무자가 알려주는 CANoe (For CAN 통신)
대시보드",329명,"₩59,400",(5.0),21개의 수강평,초급자,총 47개 수업 (5시간 52분),강의 게시일 : 2022년 11월 17일
"이득우의 언리얼 프로그래밍 Part3 - 네트웍 멀티플레이 프레임웍의 이해
대시보드",424명,"₩275,000
₩206,250",(5.0),174개의 수강평,중급자,총 15개 수업 (11시간 19분),강의 게시일 : 2023년 10월 12일
"리눅스 입문 - 개념으로 탄탄히!!
대시보드","2,123명","₩55,000",(4.9),131개의 수강평,입문자,총 61개 수업 (12시간 37분),강의 게시일 : 2021년 06월 03일
"악성코드 분석 중급과정 (유형별분석)
대시보드",494명,"₩132,000",(4.4),49개의 수강평,중급자,총 72개 수업 (19시간 12분),강의 게시일 : 2018년 07월 20일
"곰책으로 쉽게 배우는 최소한의 운영체제론
대시보드","1,433명","₩11,000",(4.8),31개의 수강평,입문자,총 23개 수업 (7시간 28분),강의 게시일 : 2022년 11월 03일
"스프링 시큐리티 OAuth2
대시보드","1,586명","₩121,000",(4.8),34개의 수강평,중급자,총 109개 수업 (44시간 31분),강의 게시일 : 2022년 10월 17일
"Windows 시스템 프로그래밍 - 기본
대시보드",498명,"₩110,000",(5.0),6개의 수강평,중급자,총 40개 수업 (11시간 10분),강의 게시일 : 2023년 06월 15일
"시스템엔지니어가 알려주는 리눅스 기초편 Bash Shell Script
대시보드","1,108명","₩77,000",(4.7),95개의 수강평,초급자,총 35개 수업 (8시간 29분),강의 게시일 : 2020년 11월 25일
"실무자가 알려주는 CANoe - CAPL과 Panel 기본 사용법
대시보드",162명,"₩67,100",(5.0),8개의 수강평,초급자,총 32개 수업 (4시간 22분),강의 게시일 : 2023년 06월 13일
"외워서 끝내는 네트워크 핵심이론 - 응용
대시보드","2,523명","₩66,000",(4.9),52개의 수강평,중급자,총 22개 수업 (3시간 59분),강의 게시일 : 2022년 09월 27일
"실무에서 사용하는 클라우드 프로그래밍 (AWS, Python, Terraform, 보안)
대시보드",295명,"₩66,000",(5.0),11개의 수강평,초급자,총 67개 수업 (8시간 33분),강의 게시일 : 2023년 01월 27일
"윈도우 리버싱 (window reversing) 완벽 이해 - 레나 챌린지 풀이
대시보드",365명,"₩165,000",(4.6),14개의 수강평,초급자,총 45개 수업 (21시간 35분),강의 게시일 : 2019년 03월 11일
"독하게 되새기는 C 프로그래밍
대시보드","1,222명","₩110,000",(5.0),34개의 수강평,중급자,총 46개 수업 (11시간 17분),강의 게시일 : 2023년 01월 20일
"그림으로 쉽게 배우는 네트워크
대시보드",585명,"₩66,000",(4.9),33개의 수강평,입문자,총 56개 수업 (5시간 12분),강의 게시일 : 2023년 06월 05일
"리눅스 쉘 스크립트 마스터
대시보드","1,239명","₩99,000",(4.6),69개의 수강평,초급자,총 101개 수업 (6시간 8분),강의 게시일 : 2020년 09월 04일
"OpenStack을 활용한 클라우드 환경 구축하기
대시보드",46명,"₩33,000",0,0,초급자,총 8개 수업 (3시간 49분),강의 게시일 : 2023년 08월 08일
"스프링 시큐리티
대시보드","1,886명","₩88,000",(4.7),127개의 수강평,중급자,총 48개 수업 (8시간 4분),강의 게시일 : 2019년 08월 08일
"초보자도 쉽게 따라하는 블록체인 프로그래밍(코인제작포함)
대시보드",19명,"₩99,000",0,0,입문자,총 31개 수업 (6시간 56분),강의 게시일 : 2023년 11월 07일
"[All in One] 정보보안 직업 체험(보안 취업 & 신입 패키지)
대시보드",151명,"₩88,000",(4.9),17개의 수강평,초급자,총 27개 수업 (8시간 1분),강의 게시일 : 2020년 10월 30일
"IT 보안 자동화 업무를 위한 파이썬 프로그램 개발 및 활용
대시보드",54명,"₩88,000",0,0,초급자,총 46개 수업 (6시간 23분),강의 게시일 : 2023년 06월 14일
"CPPG 자격증 취득 과정 (2024년)
대시보드",7명,"₩396,000",0,0,초급자,총 39개 수업 (21시간 37분),강의 게시일 : 2023년 12월 07일
"CPPG 개인정보관리사 취득하기 (개정안 반영)
대시보드",63명,"₩77,000
₩61,600",(5.0),4개의 수강평,입문자,총 39개 수업 (4시간 48분),강의 게시일 : 2023년 11월 17일
"처음 만난 AWS
대시보드",38명,"₩49,500",0,0,입문자,총 141개 수업 (5시간 3분),강의 게시일 : 2023년 11월 07일
"모의해킹 업무 취업 준비, 면접 대비 과정
대시보드",16명,"₩66,000",0,0,입문자,총 30개 수업 (7시간 8분),강의 게시일 : 2023년 06월 20일
"컴퓨터 과학 (5): 인터페이스 - 운영체제, 사용자 인터페이스, 데이터베이스
대시보드",36명,"₩11,000",0,0,입문자,총 38개 수업 (3시간 46분),강의 게시일 : 2023년 04월 20일
"모두를 위한 모두의 EVM 블록체인 BApp 개발 - 입문
대시보드",19명,"₩49,500",0,0,입문자,총 32개 수업 (6시간 54분),강의 게시일 : 2023년 05월 02일
"모바일 게임 해킹(Unity편)
대시보드",89명,"₩33,000",(4.0),3개의 수강평,초급자,총 8개 수업 (1시간 13분),강의 게시일 : 2021년 01월 05일
"실무에서 사용하는 Dapp 이벤트 Subcribe 모듈 만들기
대시보드",10명,"₩19,800
₩13,860",0,0,초급자,총 22개 수업 (2시간 34분),강의 게시일 : 2023년 12월 19일
"블록체인 전문가들도 놓치기 쉬운 비트코인, 이더리움의 핵심 가치
대시보드",22명,"₩49,500",0,0,입문자,총 6개 수업 (3시간 36분),강의 게시일 : 2022년 11월 14일
"클라우드 도전 with 알렉
대시보드",62명,"₩49,500",0,0,입문자,총 34개 수업 (4시간 53분),강의 게시일 : 2023년 08월 10일
"파이썬을 활용한 데이터분석과 IT보안
대시보드",268명,"₩132,000",(4.7),25개의 수강평,초급자,총 117개 수업 (23시간 28분),강의 게시일 : 2018년 09월 03일
"CPPG 두음 문제 자동 출제 강의
대시보드",6명,"₩44,000",0,0,초급자,총 11개 수업 (3시간),강의 게시일 : 2023년 12월 07일
"개인정보보호 교육 (사회공학에 속지 않는 법)
대시보드",212명,"₩11,000",(4.9),29개의 수강평,입문자,총 8개 수업 (50분),강의 게시일 : 2021년 04월 28일
"아무도 알려주지 않은 비트코인, 이더리움의 리스크
대시보드",16명,"₩27,500",0,0,입문자,총 4개 수업 (1시간 30분),강의 게시일 : 2023년 08월 10일
"초보자도 할 수 있는 웹 취약점 진단(주요정보통신기반시설)
대시보드",167명,"₩50,600",(4.1),15개의 수강평,초급자,총 34개 수업 (6시간 29분),강의 게시일 : 2020년 10월 16일
"장박사의 메타버스와 NFT
대시보드",121명,"₩22,000",(4.5),17개의 수강평,입문자,총 5개 수업 (1시간 23분),강의 게시일 : 2022년 01월 12일
"MS 문서/메일 보안 - AIP (Azure Information Protection)
대시보드",30명,"₩33,000",0,0,초급자,총 9개 수업 (1시간 29분),강의 게시일 : 2022년 07월 15일
"찐~ 보안전문가 되기(정보보안의 현재와 미래)
대시보드","1,710명",무료,(4.7),89개의 수강평,입문자,총 6개 수업 (1시간 32분),강의 게시일 : 2020년 11월 05일
"개발자를 위한 컴퓨터공학 1: 혼자 공부하는 컴퓨터구조 + 운영체제
대시보드","7,960명",무료,(4.9),84개의 수강평,입문자,총 42개 수업 (13시간 43분),강의 게시일 : 2023년 03월 03일
"서버와 인터넷 그리고 데이터 이야기
대시보드","1,511명",무료,(4.9),58개의 수강평,입문자,총 9개 수업 (48분),강의 게시일 : 2022년 05월 31일
"반드시 알고 넘어가야 할 웹 기술 기초편
대시보드","4,361명",무료,(4.9),184개의 수강평,입문자,총 10개 수업 (2시간 47분),강의 게시일 : 2019년 12월 15일
"Python을 활용한 AWS FinOps 어플리케이션 제작
대시보드",211명,무료,0,0,초급자,총 23개 수업 (2시간 42분),강의 게시일 : 2023년 11월 29일
"데이터 전문가를 위한 실용적인 도커: 머신러닝을 위한 케글 수준의 분석 환경 구축
대시보드",8명,"₩77,000
₩61,600",0,0,초급자,총 61개 수업 (9시간 30분),강의 게시일 : 2024년 01월 12일
"CloudNet@와 함께하는 AWS 네트워킹 입문
대시보드",379명,"₩61,600",(4.8),18개의 수강평,입문자,총 86개 수업 (8시간 21분),강의 게시일 : 2023년 04월 13일
"Arm 아키텍처: 트러스트존(TrustZone) [저자직강 3부-1]
대시보드",6명,"₩33,000
₩23,100",0,0,초급자,총 25개 수업 (3시간 41분),강의 게시일 : 2024년 01월 17일
"비전공자도 이해할 수 있는 AWS 입문/실전
대시보드",246명,"₩58,300",(5.0),17개의 수강평,입문자,총 68개 수업 (4시간 48분),강의 게시일 : 2023년 11월 30일
